Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
402524210,Computer Science and Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,13,5,4,2,2,1,1,0,1,0,1,0,1,0,6,2,39,
OHU,5,2,1,1,1,0,0,0,1,0,1,0,1,0,2,1,16,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 402524211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4025 - Government College of Engineering, Nagpur",,,,,,,,,,,,,,,,,,
Government,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
402529310,Electrical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,13,5,4,2,2,1,1,0,1,0,1,0,1,0,6,2,39,
OHU,5,2,1,1,1,0,1,0,1,0,1,0,0,0,2,1,16,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 402529311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4025 - Government College of Engineering, Nagpur",,,,,,,,,,,,,,,,,,
Government,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
402537210,Electronics and Telecommunication Engg,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,13,5,4,1,3,1,1,0,1,0,1,1,1,0,6,2,40,
OHU,5,2,1,1,1,0,1,0,0,0,1,0,0,0,2,1,15,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 402537211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4025 - Government College of Engineering, Nagpur",,,,,,,,,,,,,,,,,,
Government,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
402561210,Mechanical Engineering,60,60,0,0,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,13,5,4,2,2,1,1,0,1,0,1,0,1,0,6,2,39,
OHU,5,2,1,1,1,0,1,0,0,0,1,0,0,0,3,1,16,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 402561211T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:58,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410419110,Civil Engineering,60,49,0,9,2,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,5,4,1,1,1,1,0,1,0,1,0,1,0,4,2,33,
OHU,4,2,1,1,1,0,1,0,0,0,1,0,0,0,2,1,14,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:51,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410424610,Information Technology,60,42,0,9,9,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,10,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,30,
OHU,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,10,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 410424611T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:80,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410425110,Computer Technology,90,66,0,14,10,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,14,6,4,2,3,1,1,0,1,0,1,1,1,0,6,3,44,
OHU,6,2,1,1,1,0,1,0,0,0,1,0,0,0,3,1,17,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 9,Tution Fee Waiver Scheme Choice Code: 410425111T,Seats: 5,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:58,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410429310,Electrical Engineering,60,49,0,9,2,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,12,5,3,1,1,1,1,0,1,0,1,0,1,0,5,2,34,
OHU,4,2,1,1,1,0,0,0,0,0,1,0,0,0,2,1,13,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:58,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410437010,Electronics and Communication Engineering,60,49,0,9,2,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,5,3,1,2,1,1,0,1,0,1,0,1,0,4,2,33,
OHU,4,2,1,1,1,0,1,0,1,0,0,0,0,0,2,1,14,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 410437011T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4104 - Kavi Kulguru Institute of Technology & Science, Ramtek",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:58,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
410461210,Mechanical Engineering,60,49,0,9,2,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,12,5,4,1,1,1,1,0,1,0,1,0,1,0,4,2,34,
OHU,4,2,1,1,1,0,0,0,0,0,1,0,0,0,2,1,13,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4118 - Bapurao Deshmukh College of Engineering, Sevagram",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
411819110,Civil Engineering,54,46,0,8,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,31,
OHU,4,2,1,1,1,0,0,0,0,0,1,0,0,0,2,1,13,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 5,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4118 - Bapurao Deshmukh College of Engineering, Sevagram",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:108,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
411824510,Computer Engineering,108,92,0,16,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,20,9,6,2,4,1,1,1,1,0,1,1,1,0,8,4,60,
OHU,7,3,3,1,1,1,1,0,1,0,1,0,1,0,4,1,25,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 11,Tution Fee Waiver Scheme Choice Code: 411824511T,Seats: 5,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4118 - Bapurao Deshmukh College of Engineering, Sevagram",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
411829310,Electrical Engineering,54,46,0,8,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,31,
OHU,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,1,13,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 5,Tution Fee Waiver Scheme Choice Code: 411829311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4118 - Bapurao Deshmukh College of Engineering, Sevagram",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:27,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
411837210,Electronics and Telecommunication Engg,27,23,0,4,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,5,2,1,1,1,0,1,0,0,0,1,0,0,0,3,1,16,
OHU,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 411837211T,Seats: 1,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"4118 - Bapurao Deshmukh College of Engineering, Sevagram",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:54,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
411861210,Mechanical Engineering,54,46,0,8,0,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,31,
OHU,4,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1,13,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 5,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:49,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412300210 Aeronautical Engineering 54 18 28,,3,,5,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 9 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,13
OHU 4 1 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,5
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412300211T,,,,,Seats: 3
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:54,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412308210 Bio Technology 54 22 28,,4,,0,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,15
OHU 5 2 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,7
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412308211T,,,,,Seats: 3
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:108,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
412319110 Civil Engineering 108 45 55,,8,,0,0
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 22 10 0 0 0 0 0 0 0 0 0 0,0,0,0,0,32
OHU 9 4 0 0 0 0 0 0 0 0 0 0,0,0,0,0,13
PWD 0 0 0 0 0 0,,0,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,,0,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:97,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412324210 Computer Science and Engineering 108 36 55,,6,,11,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 18 7 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,25
OHU 8 3 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,11
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412324211T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:97,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412324610 Information Technology 108 36 55,,6,,11,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 18 7 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,25
OHU 8 3 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,11
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412324611T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:97,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412325110 Computer Technology 108 36 55,,6,,11,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 18 7 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,25
OHU 8 3 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,11
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412325111T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:49,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412326510 Industrial IoT 54 18 28,,3,,5,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 9 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,13
OHU 4 1 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,5
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412326511T,,,,,Seats: 3
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:54,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412326610 Robotics and Artificial Intelligence 54 22 28,,4,,0,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,15
OHU 5 2 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,7
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412326611T,,,,,Seats: 3
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:108,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412329310 Electrical Engineering 108 45 55,,8,,0,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 22 10 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,32
OHU 9 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,13
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412329311T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:54,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
412335610 Electrical Engg[Electronics and Power] 54 22 28,,4,,0,0
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 11 4 0 0 0 0 0 0 0 0 0 0,0,0,0,0,15
OHU 5 2 0 0 0 0 0 0 0 0 0 0,0,0,0,0,7
PWD 0 0 0 0 0 0,,0,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,,0,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:97,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412337010 Electronics and Communication Engineering 108 36 55,,6,,11,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 18 7 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,25
OHU 8 3 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,11
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412337011T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:108,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412337210 Electronics and Telecommunication Engg 108 45 55,,8,,0,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 22 10 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,32
OHU 9 4 0 0 0 0 0 0 0 0 0 0 0,,0,0,0,13
PWD 0 0 0 0 0 0,0,,,0,0
PWD Common Reserved Seats : 0,,,,,
DEF 0 0 0 0 0 0,0,,,0,0
DEF Common Reserved Seats : 0,,,,,
Economically Weaker Section (EWS) Seats: 0 Tution Fee Waiver Scheme Choice Code: 412337211T,,,,,Seats: 5
"4123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",,,,,
Un-Aided  Linguistic Minority - Hindi CAP Seats:49,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
412350710 Chemical Engineering 54 18 28,,3,,5,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
