PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0664424511T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0664429310,Electrical Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,1,1,1,1,0,0,0,1,0,0,1,0,2,1,2,0,17,
OHU,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0664437210,Electronics and Telecommunication Engg,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,1,1,1,0,0,1,1,0,0,1,0,0,3,1,1,1,18,
OHU,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0664461210,Mechanical Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,0,16,
OHU,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,7,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0664490010,Electronics and Computer Science,60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,3,1,3,0,1,0,1,0,1,0,1,0,4,2,3,1,34,
OHU,4,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,12,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:57,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0664491110,"Computer Science and Engineering(ArtificialIntelligence and Machine Learning)",60,48,0,9,3,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,8,4,4,1,1,1,1,0,1,0,1,1,0,0,4,2,2,1,32,
OHU,3,2,2,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,14,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"06714 - APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar  Tal-Shirol, Dist Kolhapur",,,,,,
Un-Aided  CAP Seats:55,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0671424210 Computer Science and Engineering 60 46 0 9,,,,5,,0
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 8 3 3 2 2 0 1 0 0 0 1 0 0 1,4,,2,3,0,30
OHU 3 2 1 0 1 0 0 1 1 0 1 0 0 0,2,,1,1,0,14
PWD 1 0 0 0 0 0 0,,0,,0,,1
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,0,,0,,1
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0671424211T :,,Seats: 3,,,,
"06714 - APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar  Tal-Shirol, Dist Kolhapur",,,,,,
Un-Aided  CAP Seats:60,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0671429310 Electrical Engineering 60 51 0 9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 9 4 3 1 2 1 0 1 1 1 1 1 1 0,4,,2,2,1,35
OHU 4 1 1 1 0 1 0 0 0 0 0 0 0 0,0,,1,1,1,11
PWD 1 0 0 0 0 0 0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0671429311T :,,Seats: 3,,,,
"06714 - APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar  Tal-Shirol, Dist Kolhapur",,,,,,
Un-Aided  CAP Seats:57,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0671437210 Electronics and Telecommunication Engg 60 48 0 9,,,,3,,0
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 9 4 3 2 1 1 1 0 0 0 0 0 1 0,5,,2,2,2,33
OHU 3 1 2 0 1 0 0 0 1 0 1 0 0 0,2,,1,1,0,13
PWD 1 0 0 0 0 0 0,,0,,0,,1
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,0,,0,,1
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0671437211T :,,Seats: 3,,,,
"06714 - APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar  Tal-Shirol, Dist Kolhapur",,,,,,
Un-Aided  CAP Seats:60,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0671461210 Mechanical Engineering 60 51 0 9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 9 4 3 1 2 1 1 0 1 0 1 1 0 0,4,,1,3,0,32
OHU 3 2 1 1 1 0 1 0 0 0 0 0 1 0,2,,0,1,1,14
PWD 1 0 0 0 0 0 0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0671461211T :,,Seats: 3,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675619110,Civil Engineering,60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,3,2,1,1,1,0,0,0,0,1,1,0,4,2,3,1,33,
OHU,4,1,2,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,13,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:108,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675624210,Computer Science and Engineering,120,90,0,18,12,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,16,7,5,1,4,1,1,1,1,1,2,0,0,1,7,3,3,2,56,
OHU,5,3,2,1,1,1,0,1,0,0,1,0,1,0,4,1,1,1,23,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0675624211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675629310,Electrical Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,2,1,1,0,1,0,1,0,0,1,1,0,2,1,2,0,19,
OHU,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 0675629311T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675637210,Electronics and Telecommunication Engg,60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,2,2,2,1,1,0,0,0,1,0,1,0,4,2,2,1,32,
OHU,4,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,2,0,14,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0675637211T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675661210,Mechanical Engineering,60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,4,1,1,1,0,1,0,1,2,0,1,0,4,2,3,1,35,
OHU,3,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,11,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06756 - Fabtech Technical Campus College of Engineering and Research, Sangola",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675699510,Artificial Intelligence and Data Science,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,1,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,15,
OHU,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,8,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 0675699511T :                    Seats: 2,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675719110,Civil Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,2,0,1,1,1,0,0,0,0,1,0,0,3,0,1,0,16,
OHU,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,7,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675724210,Computer Science and Engineering,120,102,0,18,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,19,8,5,3,3,1,2,0,1,1,2,1,1,1,8,4,4,2,66,
OHU,7,3,2,1,2,1,1,0,0,0,1,0,0,0,3,2,1,1,25,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0675724211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675726010,Computer Science and Engineering (Cyber Security),60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,4,1,2,1,0,1,0,0,1,0,0,0,3,2,3,1,32,
OHU,4,1,1,1,0,0,1,0,1,0,0,1,1,0,2,0,1,0,14,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0675726011T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675726310,Artificial Intelligence (AI) and Data Science,120,102,0,18,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,8,5,3,3,1,2,0,3,0,2,1,1,1,10,3,4,2,67,
OHU,7,3,2,1,2,1,0,1,0,0,1,0,0,0,3,1,1,1,24,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0675726311T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675726610,Robotics and Artificial Intelligence,60,51,0,9,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,4,1,2,1,0,1,0,0,1,0,0,0,4,2,2,1,32,
OHU,3,2,2,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,14,
PWD,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 0675726611T :                    Seats: 3,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675729310,Electrical Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,1,1,1,0,1,0,0,1,1,0,0,0,2,1,1,1,17,
OHU,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675737210,Electronics and Telecommunication Engg,120,102,0,18,0,1,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,8,7,2,3,2,1,1,1,0,2,1,2,0,9,4,5,1,67,
OHU,7,4,2,0,2,0,1,0,1,0,1,0,0,0,3,1,1,1,24,
PWD,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,2,1,0,0,0,0,0,1,1,5,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 0675737211T :                    Seats: 6,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:30,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675761210,Mechanical Engineering,30,25,0,5,0,0,,,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,SEBC,Total,,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,2,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,16,
OHU,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,7,
PWD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code:  :                    Seats: 0,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,
"06757 - Yashoda Technical Campus, Wadhe, Satara.",,,,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,Institute Seats,Orphan,,,,,,,,,,,,,
0675762410,Mechatronics Engineering,60,51,0,9,0,1,,,,,,,,,,,,,
